Tipo,Descripcion,Habitaciones,Banos,Area,Barrio,UPZ,Valor,Moneda,Precio,Precio_Millon,Valor_m2_Millon,Valor_m2_Barrio
Apartamento,Apartamento en venta en La Uribe,3,2,94,La Uribe,Usaquén,$ 409.000.000,$,409000000,409.0,4.351063829787234,4.266437768240343
Apartamento,Apartamento en venta en Santa Barbara,2,2,81,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 510.000.000,$,510000000,510.0,6.296296296296297,5.852628361947598
Apartamento,Apartamento en venta en Chapinero,2,2,76,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 482.000.000,$,482000000,482.0,6.342105263157895,4.58018576602501
Apartamento,Apartamento en venta en Santa Barbara,2,2,66,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 430.000.000,$,430000000,430.0,6.515151515151516,5.852628361947598
Apartamento,Apartamento en venta en Usaquén,1,2,65,Usaquén,Usaquén,$ 535.000.000,$,535000000,535.0,8.23076923076923,5.65558134903221
Apartamento,Apartamento en venta en El Plan,1,1,48,El Plan,El Rincón,$ 372.760.000,$,372760000,372.76,7.765833333333333,5.3172697724810405
Apartamento,Apartamento en venta en Chapinero,2,3,183,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 1.380.000.000,$,1380000000,1380.0,7.540983606557377,4.58018576602501
Apartamento,Apartamento en venta en Usaquén,3,3,94,Usaquén,Usaquén,$ 450.000.000,$,450000000,450.0,4.787234042553192,5.65558134903221
Apartamento,Apartamento en venta en Santa Barbara,2,3,59,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 440.000.000,$,440000000,440.0,7.4576271186440675,5.852628361947598
Apartamento,Apartamento en venta en Chapinero,3,5,230,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 1.600.000.000,$,1600000000,1600.0,6.956521739130435,4.58018576602501
Apartamento,Apartamento en venta en Cedritos,3,2,80,Cedritos,Usaquén,$ 280.000.000,$,280000000,280.0,3.5,5.027419586695463
Oficina/Consultorio,Oficina/Consultorio en venta en Usaquén,1,1,45,Usaquén,Usaquén,$ 320.000.000,$,320000000,320.0,7.111111111111111,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,3,2,69,Usaquén,Usaquén,$ 390.000.000,$,390000000,390.0,5.6521739130434785,5.65558134903221
Apartamento,Apartamento en venta en Ciudadela Colsubsidio,3,1,53,Ciudadela Colsubsidio,Bolivia,$ 177.000.000,$,177000000,177.0,3.339622641509434,3.210382513661202
Apartamento,Apartamento en venta en Chapinero,2,3,139,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 825.000.000,$,825000000,825.0,5.9352517985611515,4.58018576602501
Casa,Casa en venta en Usaquén,4,6,280,Usaquén,Usaquén,$ 1.550.000.000,$,1550000000,1550.0,5.535714285714286,5.65558134903221
Apartamento,Apartamento en venta en Fontibón,3,2,48,Fontibón,Fontibón,$ 175.000.000,$,175000000,175.0,3.6458333333333335,3.723021313477524
Apartamento,Apartamento en venta en Kennedy,3,1,57,Kennedy,Kennedy Central,$ 167.000.000,$,167000000,167.0,2.9298245614035086,3.382897908271655
Apartamento,Apartamento en venta en Kennedy,3,1,48,Kennedy,Kennedy Central,$ 153.000.000,$,153000000,153.0,3.1875,3.382897908271655
Casa,Casa en venta en Usaquén,3,3,127,Usaquén,Usaquén,$ 428.000.000,$,428000000,428.0,3.37007874015748,5.65558134903221
Apartamento,Apartamento en venta en Cedritos,3,2,99,Cedritos,Usaquén,$ 530.000.000,$,530000000,530.0,5.353535353535354,5.027419586695463
Apartamento,Apartamento en venta en Zona Noroccidental,3,3,89,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 358.000.000,$,358000000,358.0,4.022471910112359,4.572008510026535
Apartamento,Apartamento en venta en Engativa,3,2,67,Engativa,Engativá,$ 256.000.000,$,256000000,256.0,3.8208955223880596,2.887769666800428
Apartamento,Apartamento en venta en El Plan,3,3,107,El Plan,El Rincón,$ 525.000.000,$,525000000,525.0,4.906542056074766,5.3172697724810405
Apartamento,Apartamento en venta en Zona Noroccidental,3,1,52,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 153.000.000,$,153000000,153.0,2.9423076923076925,4.572008510026535
Apartamento,Apartamento en venta en Usaquén,3,3,85,Usaquén,Usaquén,$ 475.000.000,$,475000000,475.0,5.588235294117647,5.65558134903221
Apartamento,Apartamento en venta en Engativa,2,2,48,Engativa,Engativá,$ 210.000.000,$,210000000,210.0,4.375,2.887769666800428
Apartamento,Apartamento en venta en Puente Largo,1,2,55,Puente Largo,La Alhambra,$ 365.000.000,$,365000000,365.0,6.636363636363637,4.383536962205848
Apartamento,Apartamento en venta en Engativa,2,2,69,Engativa,Engativá,$ 335.000.000,$,335000000,335.0,4.855072463768116,2.887769666800428
Oficina/Consultorio,Oficina/Consultorio en venta en Zona Noroccidental,2,1,43,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 520.000.000,$,520000000,520.0,12.093023255813954,4.572008510026535
Apartamento,Apartamento en venta en Usaquén,2,3,79,Usaquén,Usaquén,$ 550.000.000,$,550000000,550.0,6.962025316455696,5.65558134903221
Apartamento,Apartamento en venta en Cedritos,1,1,55,Cedritos,Usaquén,$ 365.000.000,$,365000000,365.0,6.636363636363637,5.027419586695463
Apartamento,Apartamento en venta en Bosa,2,1,45,Bosa,Bosa Central,$ 116.000.000,$,116000000,116.0,2.577777777777778,2.6778451358697213
Apartamento,Apartamento en venta en Cedritos,2,1,49,Cedritos,Usaquén,$ 265.000.000,$,265000000,265.0,5.408163265306122,5.027419586695463
Apartamento,Apartamento en venta en Engativa,3,2,71,Engativa,Engativá,$ 290.000.000,$,290000000,290.0,4.084507042253521,2.887769666800428
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,77,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 250.000.000,$,250000000,250.0,3.2467532467532467,4.572008510026535
Casa,Casa en venta en Rafael Uribe Uribe,7,3,180,Rafael Uribe Uribe,Los Alcázares,$ 360.000.000,$,360000000,360.0,2.0,2.3312523627417128
Apartamento,Apartamento en venta en Usaquén,3,5,198,Usaquén,Usaquén,$ 1.350.000.000,$,1350000000,1350.0,6.818181818181818,5.65558134903221
Apartamento,Apartamento en venta en Santa Barbara,1,2,66,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 375.000.000,$,375000000,375.0,5.681818181818182,5.852628361947598
Apartamento,Apartamento en venta en El Chicó,3,3,102,El Chicó,CHAPINERO: Chicó Lago + El Refugio,$ 500.000.000,$,500000000,500.0,4.901960784313726,7.648045112781955
Apartamento,Apartamento en venta en Usaquén,3,4,125,Usaquén,Usaquén,$ 780.000.000,$,780000000,780.0,6.24,5.65558134903221
Apartamento,Apartamento en venta en Santa Barbara,2,3,88,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 667.000.000,$,667000000,667.0,7.579545454545454,5.852628361947598
Apartamento,Apartamento en venta en Santa Barbara,2,2,74,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 496.000.000,$,496000000,496.0,6.702702702702703,5.852628361947598
Apartamento,Apartamento en venta en Portales Del Norte,3,2,64,Portales Del Norte,Britalia,$ 372.000.000,$,372000000,372.0,5.8125,4.5501614639397205
Apartamento,Apartamento en venta en Portales Del Norte,3,2,69,Portales Del Norte,Britalia,$ 295.000.000,$,295000000,295.0,4.27536231884058,4.5501614639397205
Apartamento,Apartamento en venta en Cedritos,2,3,93,Cedritos,Usaquén,$ 420.000.000,$,420000000,420.0,4.516129032258065,5.027419586695463
Apartamento,Apartamento en venta en Cedritos,2,2,69,Cedritos,Usaquén,$ 330.000.000,$,330000000,330.0,4.782608695652174,5.027419586695463
Apartamento,Apartamento en venta en Portales Del Norte,3,2,70,Portales Del Norte,Britalia,$ 330.000.000,$,330000000,330.0,4.714285714285714,4.5501614639397205
Apartamento,Apartamento en venta en Usaquén,2,2,51,Usaquén,Usaquén,$ 205.000.000,$,205000000,205.0,4.019607843137255,5.65558134903221
Apartamento,Apartamento en venta en Bosa,2,1,45,Bosa,Bosa Central,$ 116.000.000,$,116000000,116.0,2.577777777777778,2.6778451358697213
Casa,Casa en venta en Villa Maria,5,4,222,Villa Maria,El Rincón,$ 437.000.000,$,437000000,437.0,1.9684684684684686,1.9446713702190865
Casa,Casa en venta en Villa Maria,5,4,222,Villa Maria,El Rincón,$ 437.000.000,$,437000000,437.0,1.9684684684684686,1.9446713702190865
Apartamento,Apartamento en venta en Usaquén,2,2,58,Usaquén,Usaquén,$ 330.000.000,$,330000000,330.0,5.689655172413793,5.65558134903221
Casa,Casa en venta en Usaquén,3,5,231,Usaquén,Usaquén,$ 1.450.000.000,$,1450000000,1450.0,6.2770562770562774,5.65558134903221
Apartamento,Apartamento en venta en Fontibón,3,2,84,Fontibón,Fontibón,$ 365.000.000,$,365000000,365.0,4.345238095238095,3.723021313477524
Casa,Casa en venta en Puente Aranda,7,5,363,Puente Aranda,PUENTE ARANDA: Zona Industrial + Puente Aranda,$ 830.000.000,$,830000000,830.0,2.286501377410468,3.247774594103762
Casa,Casa en venta en Engativa,3,1,125,Engativa,Engativá,$ 450.000.000,$,450000000,450.0,3.6,2.887769666800428
Apartamento,Apartamento en venta en Cedritos,3,3,132,Cedritos,Usaquén,$ 530.000.000,$,530000000,530.0,4.015151515151516,5.027419586695463
Apartamento,Apartamento en venta en Portales Del Norte,3,2,63,Portales Del Norte,Britalia,$ 290.500.000,$,290500000,290.5,4.611111111111111,4.5501614639397205
Apartamento,Apartamento en venta en Engativa,3,2,59,Engativa,Engativá,$ 266.000.000,$,266000000,266.0,4.508474576271187,2.887769666800428
Casa,Casa en venta en Barrios Unidos,3,5,342,Barrios Unidos,Los Andes,$ 2.550.000.000,$,2550000000,2550.0,7.456140350877193,2.9599171141243064
Apartamento,Apartamento en venta en Quinta Paredes,3,2,80,Quinta Paredes,Teusaquillo,$ 528.000.000,$,528000000,528.0,6.6,5.302461344272642
Apartamento,Apartamento en venta en Bosa,3,1,48,Bosa,Bosa Central,$ 130.000.000,$,130000000,130.0,2.7083333333333335,2.6778451358697213
Casa,Casa en venta en La Calleja,4,3,275,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 1.700.000.000,$,1700000000,1700.0,6.181818181818182,6.582907870377288
Casa,Casa en venta en Zona Noroccidental,3,4,295,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 980.000.000,$,980000000,980.0,3.3220338983050848,4.572008510026535
Apartamento,Apartamento en venta en Usaquén,3,3,141,Usaquén,Usaquén,$ 629.000.000,$,629000000,629.0,4.460992907801418,5.65558134903221
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,90,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 430.000.000,$,430000000,430.0,4.777777777777778,4.572008510026535
Apartamento,Apartamento en venta en Zona Noroccidental,2,3,66,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 360.000.000,$,360000000,360.0,5.454545454545454,4.572008510026535
Apartamento,Apartamento en venta en Usaquén,3,2,56,Usaquén,Usaquén,$ 220.800.000,$,220800000,220.8,3.942857142857143,5.65558134903221
Apartamento,Apartamento en venta en San Patricio,3,4,127,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 1.050.000.000,$,1050000000,1050.0,8.26771653543307,6.831854578231803
Casa,Casa en venta en Modelia,4,3,209,Modelia,Fontibón,$ 850.000.000,$,850000000,850.0,4.0669856459330145,0.16342613076967627
Apartamento,Apartamento en venta en Usaquén,3,3,160,Usaquén,Usaquén,$ 830.000.000,$,830000000,830.0,5.1875,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,3,2,56,Usaquén,Usaquén,$ 220.800.000,$,220800000,220.8,3.942857142857143,5.65558134903221
Casa,Casa en venta en Zona Noroccidental,7,4,154,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 500.000.000,$,500000000,500.0,3.2467532467532467,4.572008510026535
Apartamento,Apartamento en venta en Cedritos,3,2,98,Cedritos,Usaquén,$ 458.000.000,$,458000000,458.0,4.673469387755102,5.027419586695463
Apartamento,Apartamento en venta en Engativa,3,2,52,Engativa,Engativá,$ 196.000.000,$,196000000,196.0,3.769230769230769,2.887769666800428
Apartamento,Apartamento en venta en Engativa,3,2,52,Engativa,Engativá,$ 196.000.000,$,196000000,196.0,3.769230769230769,2.887769666800428
Apartamento,Apartamento en venta en Barrios Unidos,3,2,129,Barrios Unidos,Los Andes,$ 560.000.000,$,560000000,560.0,4.341085271317829,2.9599171141243064
Apartamento,Apartamento en venta en Bosa,3,1,42,Bosa,Bosa Central,$ 113.000.000,$,113000000,113.0,2.6904761904761907,2.6778451358697213
Apartamento,Apartamento en venta en Engativa,3,2,112,Engativa,Engativá,$ 345.000.000,$,345000000,345.0,3.080357142857143,2.887769666800428
Apartamento,Apartamento en venta en Usaquén,2,4,141,Usaquén,Usaquén,$ 1.036.000.000,$,1036000000,1036.0,7.347517730496454,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,3,2,96,Usaquén,Usaquén,$ 377.900.000,$,377900000,377.9,3.936458333333333,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,2,2,83,Usaquén,Usaquén,$ 475.000.000,$,475000000,475.0,5.72289156626506,5.65558134903221
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,77,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 310.000.000,$,310000000,310.0,4.025974025974026,4.572008510026535
Apartamento,Apartamento en venta en Usaquén,2,2,83,Usaquén,Usaquén,$ 475.000.000,$,475000000,475.0,5.72289156626506,5.65558134903221
Apartamento,Apartamento en venta en Cantagallo,3,2,98,Cantagallo,Britalia,$ 490.000.000,$,490000000,490.0,5.0,5.71920581655481
Apartamento,Apartamento en venta en Usaquén,3,5,203,Usaquén,Usaquén,$ 2.000.000.000,$,2000000000,2000.0,9.852216748768473,5.65558134903221
Apartamento,Apartamento en venta en Cedritos,2,1,53,Cedritos,Usaquén,$ 255.000.000,$,255000000,255.0,4.811320754716981,5.027419586695463
Apartamento,Apartamento en venta en Chapinero,3,3,108,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 550.000.000,$,550000000,550.0,5.092592592592593,4.58018576602501
Casa,Casa en venta en Zona Noroccidental,5,4,245,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.250.000.000,$,1250000000,1250.0,5.1020408163265305,4.572008510026535
Casa,Casa en venta en Usaquén,3,4,189,Usaquén,Usaquén,$ 700.000.000,$,700000000,700.0,3.7037037037037037,5.65558134903221
Apartamento,Apartamento en venta en Portales Del Norte,3,2,69,Portales Del Norte,Britalia,$ 295.000.000,$,295000000,295.0,4.27536231884058,4.5501614639397205
Apartamento,Apartamento en venta en Portales Del Norte,3,2,70,Portales Del Norte,Britalia,$ 330.000.000,$,330000000,330.0,4.714285714285714,4.5501614639397205
Apartamento,Apartamento en venta en Chico Reservado,2,1,78,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 630.000.000,$,630000000,630.0,8.076923076923077,8.104486540013072
Apartamento,Apartamento en venta en Bosa,3,1,53,Bosa,Bosa Central,$ 142.800.000,$,142800000,142.8,2.6943396226415097,2.6778451358697213
Apartamento,Apartamento en venta en Mazuren,3,3,92,Mazuren,El Prado,$ 372.000.000,$,372000000,372.0,4.043478260869565,3.8513890438469263
Apartamento,Apartamento en venta en Santa Barbara,3,3,200,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 1.050.000.000,$,1050000000,1050.0,5.25,5.852628361947598
Apartamento,Apartamento en venta en Cedritos,4,3,95,Cedritos,Usaquén,$ 408.000.000,$,408000000,408.0,4.294736842105263,5.027419586695463
Apartamento,Apartamento en venta en Zona Noroccidental,2,2,63,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 345.000.000,$,345000000,345.0,5.476190476190476,4.572008510026535
Apartamento,Apartamento en venta en Santa Barbara,3,2,84,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 390.000.000,$,390000000,390.0,4.642857142857143,5.852628361947598
Apartamento,Apartamento en venta en Santa Barbara,2,3,91,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 700.000.000,$,700000000,700.0,7.6923076923076925,5.852628361947598
Apartamento,Apartamento en venta en Cedritos,3,2,98,Cedritos,Usaquén,$ 458.000.000,$,458000000,458.0,4.673469387755102,5.027419586695463
Apartamento,Apartamento en venta en Chico Reservado,3,2,117,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 680.000.000,$,680000000,680.0,5.811965811965812,8.104486540013072
Apartamento,Apartamento en venta en Usaquén,3,2,81,Usaquén,Usaquén,$ 330.000.000,$,330000000,330.0,4.074074074074074,5.65558134903221
Apartamento,Apartamento en venta en Bosa,3,1,54,Bosa,Bosa Central,$ 158.000.000,$,158000000,158.0,2.925925925925926,2.6778451358697213
Apartamento,Apartamento en venta en Santa Barbara,2,2,81,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 510.000.000,$,510000000,510.0,6.296296296296297,5.852628361947598
Apartamento,Apartamento en venta en Cantagallo,2,2,64,Cantagallo,Britalia,$ 387.000.000,$,387000000,387.0,6.046875,5.71920581655481
Casa,Casa en venta en Cantagallo,4,3,69,Cantagallo,Britalia,$ 310.000.000,$,310000000,310.0,4.492753623188406,5.71920581655481
Apartamento,Apartamento en venta en Cantagallo,3,2,68,Cantagallo,Britalia,$ 455.000.000,$,455000000,455.0,6.6911764705882355,5.71920581655481
Apartamento,Apartamento en venta en Cantagallo,3,2,90,Cantagallo,Britalia,$ 580.000.000,$,580000000,580.0,6.444444444444445,5.71920581655481
Apartamento,Apartamento en venta en Quinta Paredes,2,3,153,Quinta Paredes,Teusaquillo,$ 739.000.000,$,739000000,739.0,4.830065359477124,5.302461344272642
Apartamento,Apartamento en venta en Barrios Unidos,1,2,46,Barrios Unidos,Los Andes,$ 335.000.000,$,335000000,335.0,7.282608695652174,2.9599171141243064
Apartamento,Apartamento en venta en Palermo,2,2,77,Palermo,Galerías,$ 462.000.000,$,462000000,462.0,6.0,3.835207308503162
Apartamento,Apartamento en venta en Usaquén,4,3,151,Usaquén,Usaquén,$ 1.100.000.000,$,1100000000,1100.0,7.28476821192053,5.65558134903221
Casa,Casa en venta en Cedritos,4,4,161,Cedritos,Usaquén,$ 620.000.000,$,620000000,620.0,3.8509316770186337,5.027419586695463
Casa,Casa en venta en Engativa,12,4,454,Engativa,Engativá,$ 880.000.000,$,880000000,880.0,1.9383259911894273,2.887769666800428
Apartamento,Apartamento en venta en Usaquén,4,7,450,Usaquén,Usaquén,$ 2.200.000.000,$,2200000000,2200.0,4.888888888888889,5.65558134903221
Casa,Casa en venta en Zona Noroccidental,2,3,116,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.050.000.000,$,1050000000,1050.0,9.051724137931034,4.572008510026535
Casa,Casa en venta en Barrios Unidos,6,3,350,Barrios Unidos,Los Andes,$ 1.200.000.000,$,1200000000,1200.0,3.4285714285714284,2.9599171141243064
Apartamento,Apartamento en venta en Cedritos,3,4,131,Cedritos,Usaquén,$ 595.000.000,$,595000000,595.0,4.541984732824427,5.027419586695463
Apartamento,Apartamento en venta en Usaquén,3,3,96,Usaquén,Usaquén,$ 479.000.000,$,479000000,479.0,4.989583333333333,5.65558134903221
Apartamento,Apartamento en venta en Usme,1,1,51,Usme,USME: Alfonso López + Ciudad Usme,$ 371.000.000,$,371000000,371.0,7.2745098039215685,3.847569525590091
Apartamento,Apartamento en venta en Gran Granada,3,2,85,Gran Granada,Garcés Navas,$ 347.000.000,$,347000000,347.0,4.08235294117647,3.8927665317139004
Apartamento,Apartamento en venta en Bosa,2,2,74,Bosa,Bosa Central,$ 489.000.000,$,489000000,489.0,6.608108108108108,2.6778451358697213
Apartamento,Apartamento en venta en Hayuelos,3,2,77,Hayuelos,Modelia,$ 298.000.000,$,298000000,298.0,3.8701298701298703,4.814082765845993
Casa,Casa en venta en Engativa,2,1,57,Engativa,Engativá,$ 207.000.000,$,207000000,207.0,3.6315789473684212,2.887769666800428
Casa,Casa en venta en Tintala,2,1,58,Tintala,Tintala,$ 167.000.000,$,167000000,167.0,2.8793103448275863,3.7991992442958873
Casa,Casa en venta en El Contador,4,3,210,El Contador,Los Cedros,$ 850.000.000,$,850000000,850.0,4.0476190476190474,5.279454722492697
Casa,Casa en venta en Usaquén,3,3,340,Usaquén,Usaquén,$ 1.400.000.000,$,1400000000,1400.0,4.117647058823529,5.65558134903221
Apartamento,Apartamento en venta en Zona Noroccidental,3,4,98,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 601.000.000,$,601000000,601.0,6.13265306122449,4.572008510026535
